datetime	VAR_0.5	VAR_2.5	VAR_5.5	VAR_8.5	VAR_11.5	VAR_14.5
2019-06-20 09:00:00	20.65	18.866	5.488	4.532	4.818	5.05
2019-06-20 09:30:00	20.579	18.842	5.411	4.532	4.792	5.05
2019-06-20 10:00:00	20.507	18.58	5.385	4.506	4.792	5.05
2019-06-20 10:30:00	20.579	18.699	5.437	4.506	4.792	5.05
2019-06-20 11:00:00	20.603	18.842	5.385	4.532	4.792	5.05
2019-06-20 11:30:00	20.698	18.913	5.539	4.506	4.818	5.05
2019-06-20 12:00:00	20.793	19.199	5.385	4.506	4.844	5.05
2019-06-20 12:30:00	20.984	18.747	5.591	4.506	4.818	5.05
2019-06-20 13:00:00	21.056	18.747	5.411	4.506	4.792	5.05
2019-06-20 13:30:00	21.103	18.818	5.308	4.532	4.792	5.05
2019-06-20 14:00:00	21.151	19.103	5.462	4.506	4.818	5.05
2019-06-20 14:30:00	21.199	19.246	5.437	4.506	4.818	5.05
2019-06-20 15:00:00	21.199	19.294	5.488	4.506	4.818	5.05
2019-06-20 15:30:00	21.27	18.985	5.591	4.506	4.792	5.05
2019-06-20 16:00:00	21.366	18.604	5.591	4.532	4.792	5.05
2019-06-20 16:30:00	21.437	18.937	5.411	4.532	4.792	5.05
2019-06-20 17:00:00	21.509	18.985	5.308	4.532	4.818	5.05
2019-06-20 17:30:00	21.413	18.961	5.539	4.506	4.818	5.05
2019-06-20 18:00:00	21.366	19.008	5.334	4.506	4.792	5.05
2019-06-20 18:30:00	21.342	18.961	5.565	4.506	4.792	5.05
2019-06-20 19:00:00	21.294	18.723	5.514	4.506	4.792	5.05
2019-06-20 19:30:00	21.294	18.842	5.514	4.532	4.792	5.024
2019-06-20 20:00:00	21.223	18.913	5.565	4.506	4.844	5.05
2019-06-20 20:30:00	21.175	18.889	5.514	4.506	4.818	5.05
2019-06-20 21:00:00	21.151	18.937	5.411	4.506	4.818	5.05
2019-06-20 21:30:00	21.079	18.937	5.257	4.532	4.792	5.05
2019-06-20 22:00:00	21.032	19.056	5.437	4.506	4.792	5.024
2019-06-20 22:30:00	20.984	18.866	5.36	4.506	4.818	5.05
2019-06-20 23:00:00	20.913	18.961	5.539	4.506	4.818	5.05
2019-06-20 23:30:00	20.889	18.818	5.565	4.506	4.792	5.05
2019-06-21 00:00:00	20.817	18.913	5.411	4.532	4.818	5.05
2019-06-21 00:30:00	20.77	18.889	5.411	4.532	4.818	5.05
2019-06-21 01:00:00	20.722	18.794	5.437	4.506	4.818	5.05
2019-06-21 01:30:00	20.65	18.866	5.411	4.506	4.818	5.05
2019-06-21 02:00:00	20.627	18.818	5.437	4.506	4.818	5.05
2019-06-21 02:30:00	20.603	18.818	5.462	4.532	4.792	5.05
2019-06-21 03:00:00	20.555	18.771	5.539	4.506	4.792	5.05
2019-06-21 03:30:00	20.507	18.866	5.488	4.506	4.792	5.05
2019-06-21 04:00:00	20.46	18.913	5.488	4.506	4.818	5.05
2019-06-21 04:30:00	20.436	18.842	5.411	4.532	4.818	5.05
2019-06-21 05:00:00	20.388	18.747	5.437	4.532	4.818	5.05
2019-06-21 05:30:00	20.365	18.771	5.385	4.506	4.818	5.05
2019-06-21 06:00:00	20.341	18.794	5.488	4.506	4.818	5.05
2019-06-21 06:30:00	20.341	18.818	5.437	4.506	4.818	5.05
2019-06-21 07:00:00	20.317	18.818	5.462	4.506	4.818	5.05
2019-06-21 07:30:00	20.341	18.771	5.462	4.532	4.792	5.05
2019-06-21 08:00:00	20.341	18.866	5.462	4.506	4.792	5.05
2019-06-21 08:30:00	20.269	18.866	5.488	4.506	4.792	5.05
2019-06-21 09:00:00	20.293	18.889	5.462	4.506	4.818	5.05
2019-06-21 09:30:00	20.317	18.794	5.462	4.506	4.818	5.05
2019-06-21 10:00:00	20.341	18.771	5.539	4.532	4.818	5.05
2019-06-21 10:30:00	20.365	18.866	5.411	4.532	4.818	5.05
2019-06-21 11:00:00	20.388	18.842	5.385	4.532	4.792	5.05
2019-06-21 11:30:00	20.388	18.794	5.437	4.506	4.818	5.05
2019-06-21 12:00:00	20.436	18.913	5.437	4.532	4.792	5.05
2019-06-21 12:30:00	20.46	18.937	5.514	4.506	4.792	5.076
2019-06-21 13:00:00	20.507	18.866	5.437	4.506	4.818	5.05
2019-06-21 13:30:00	20.579	18.866	5.36	4.506	4.818	5.05
2019-06-21 14:00:00	20.555	18.889	5.462	4.506	4.818	5.05
2019-06-21 14:30:00	20.603	18.842	5.616	4.506	4.844	5.05
2019-06-21 15:00:00	20.603	18.723	5.539	4.506	4.818	5.05
2019-06-21 15:30:00	20.722	18.818	5.514	4.532	4.818	5.05
2019-06-21 16:00:00	20.817	18.889	5.36	4.532	4.792	5.05
2019-06-21 16:30:00	20.77	19.199	5.36	4.506	4.792	5.05
2019-06-21 17:00:00	20.77	19.127	5.565	4.532	4.818	5.05
2019-06-21 17:30:00	20.746	18.866	5.385	4.506	4.818	5.05
2019-06-21 18:00:00	20.865	19.246	5.385	4.506	4.818	5.05
2019-06-21 18:30:00	21.008	19.032	5.565	4.506	4.792	5.05
2019-06-21 19:00:00	21.056	18.937	5.591	4.532	4.792	5.05
2019-06-21 19:30:00	20.936	19.103	5.308	4.506	4.844	5.05
2019-06-21 20:00:00	20.817	19.08	5.462	4.506	4.818	5.05
2019-06-21 20:30:00	20.817	18.913	5.565	4.506	4.818	5.05
2019-06-21 21:00:00	20.793	19.008	5.462	4.532	4.792	5.05
2019-06-21 21:30:00	20.77	19.056	5.437	4.532	4.818	5.05
2019-06-21 22:00:00	20.698	18.771	5.539	4.506	4.818	5.05
2019-06-21 22:30:00	20.65	19.008	5.411	4.506	4.818	5.05
2019-06-21 23:00:00	20.603	19.08	5.411	4.532	4.792	5.05
2019-06-21 23:30:00	20.579	19.151	5.385	4.506	4.792	5.05
2019-06-22 00:00:00	20.531	19.151	5.437	4.532	4.818	5.05
2019-06-22 00:30:00	20.484	19.08	5.565	4.506	4.818	5.05
2019-06-22 01:00:00	20.436	18.985	5.411	4.506	4.818	5.05
2019-06-22 01:30:00	20.412	19.08	5.462	4.506	4.818	5.05
2019-06-22 02:00:00	20.388	18.913	5.437	4.506	4.818	5.05
2019-06-22 02:30:00	20.365	18.913	5.514	4.532	4.818	5.05
2019-06-22 03:00:00	20.341	19.08	5.462	4.532	4.792	5.05
2019-06-22 03:30:00	20.293	19.056	5.514	4.532	4.818	5.05
2019-06-22 04:00:00	20.269	19.008	5.488	4.506	4.818	5.05
2019-06-22 04:30:00	20.246	18.866	5.385	4.506	4.818	5.05
2019-06-22 05:00:00	20.198	18.889	5.539	4.506	4.818	5.05
2019-06-22 05:30:00	20.174	18.985	5.488	4.532	4.818	5.05
2019-06-22 06:00:00	20.15	18.961	5.437	4.532	4.818	5.076
2019-06-22 06:30:00	20.126	18.937	5.488	4.506	4.818	5.076
2019-06-22 07:00:00	20.126	18.937	5.565	4.532	4.818	5.05
2019-06-22 07:30:00	20.103	18.937	5.462	4.532	4.818	5.05
2019-06-22 08:00:00	20.079	18.889	5.437	4.532	4.792	5.05
2019-06-22 08:30:00	20.079	19.008	5.437	4.506	4.818	5.05
2019-06-22 09:00:00	20.079	18.985	5.437	4.506	4.792	5.05
2019-06-22 09:30:00	20.126	18.961	5.488	4.506	4.818	5.05
2019-06-22 10:00:00	20.198	18.961	5.488	4.506	4.792	5.05
2019-06-22 10:30:00	20.293	18.985	5.539	4.532	4.792	5.05
2019-06-22 11:00:00	20.269	19.103	5.514	4.532	4.818	5.05
2019-06-22 11:30:00	20.317	19.103	5.437	4.532	4.818	5.05
2019-06-22 12:00:00	20.531	19.032	5.514	4.532	4.818	5.05
2019-06-22 12:30:00	20.579	19.175	5.514	4.532	4.818	5.05
2019-06-22 13:00:00	20.507	19.103	5.462	4.532	4.792	5.05
2019-06-22 13:30:00	20.579	19.246	5.411	4.506	4.792	5.05
2019-06-22 14:00:00	20.77	19.199	5.385	4.532	4.792	5.05
2019-06-22 14:30:00	20.793	19.103	5.616	4.506	4.818	5.05
2019-06-22 15:00:00	20.746	19.27	5.462	4.506	4.844	5.05
2019-06-22 15:30:00	20.722	19.436	5.385	4.506	4.818	5.05
2019-06-22 16:00:00	20.722	19.484	5.514	4.506	4.818	5.05
2019-06-22 16:30:00	20.698	19.579	5.488	4.532	4.792	5.05
2019-06-22 17:00:00	20.674	19.555	5.616	4.532	4.818	5.076
2019-06-22 17:30:00	20.65	19.413	5.514	4.506	4.818	5.076
2019-06-22 18:00:00	20.627	19.175	5.36	4.532	4.818	5.05
2019-06-22 18:30:00	20.674	19.175	5.591	4.506	4.792	5.05
2019-06-22 19:00:00	20.627	19.151	5.514	4.506	4.818	5.05
2019-06-22 19:30:00	20.627	19.294	5.462	4.532	4.818	5.05
2019-06-22 20:00:00	20.579	19.365	5.437	4.506	4.818	5.05
2019-06-22 20:30:00	20.555	19.341	5.539	4.506	4.818	5.05
2019-06-22 21:00:00	20.531	19.127	5.616	4.506	4.792	5.05
2019-06-22 21:30:00	20.507	19.103	5.514	4.506	4.792	5.024
2019-06-22 22:00:00	20.46	19.127	5.565	4.532	4.818	5.05
2019-06-22 22:30:00	20.436	19.175	5.462	4.506	4.818	5.076
2019-06-22 23:00:00	20.412	19.151	5.411	4.506	4.844	5.05
2019-06-22 23:30:00	20.412	19.246	5.514	4.532	4.818	5.05
2019-06-23 00:00:00	20.388	19.246	5.591	4.532	4.818	5.05
2019-06-23 00:30:00	20.341	19.27	5.488	4.506	4.818	5.05
2019-06-23 01:00:00	20.317	19.199	5.462	4.506	4.792	5.05
2019-06-23 01:30:00	20.317	19.27	5.565	4.532	4.818	5.05
2019-06-23 02:00:00	20.293	19.222	5.462	4.506	4.818	5.076
2019-06-23 02:30:00	20.269	19.222	5.488	4.532	4.818	5.05
2019-06-23 03:00:00	20.269	19.199	5.437	4.532	4.818	5.05
2019-06-23 03:30:00	20.246	19.199	5.539	4.532	4.818	5.05
2019-06-23 04:00:00	20.222	19.103	5.488	4.506	4.818	5.05
2019-06-23 04:30:00	20.198	19.127	5.539	4.532	4.818	5.05
2019-06-23 05:00:00	20.174	19.151	5.539	4.532	4.818	5.05
2019-06-23 05:30:00	20.15	19.199	5.539	4.532	4.818	5.05
2019-06-23 06:00:00	20.126	19.151	5.488	4.532	4.818	5.05
2019-06-23 06:30:00	20.126	19.199	5.514	4.532	4.818	5.05
2019-06-23 07:00:00	20.126	19.127	5.539	4.506	4.818	5.05
2019-06-23 07:30:00	20.126	19.127	5.488	4.532	4.818	5.05
2019-06-23 08:00:00	20.365	19.151	5.539	4.532	4.818	5.05
2019-06-23 08:30:00	20.507	19.199	5.514	4.506	4.818	5.05
2019-06-23 09:00:00	20.603	19.389	5.488	4.506	4.818	5.05
2019-06-23 09:30:00	20.627	19.27	5.488	4.532	4.818	5.05
2019-06-23 10:00:00	20.698	19.318	5.488	4.532	4.818	5.05
2019-06-23 10:30:00	20.77	19.341	5.488	4.532	4.818	5.05
2019-06-23 11:00:00	20.984	19.222	5.539	4.532	4.818	5.05
2019-06-23 11:30:00	21.127	19.151	5.565	4.532	4.818	5.05
2019-06-23 12:00:00	21.342	19.341	5.514	4.532	4.818	5.05
2019-06-23 12:30:00	21.533	19.508	5.514	4.532	4.818	5.05
2019-06-23 13:00:00	21.581	19.484	5.539	4.532	4.818	5.05
2019-06-23 13:30:00	21.628	19.46	5.616	4.532	4.818	5.05
2019-06-23 14:00:00	21.915	19.389	5.514	4.532	4.818	5.05
2019-06-23 14:30:00	22.92	19.532	5.565	4.532	4.792	5.076
2019-06-23 15:00:00	23.184	19.532	5.36	4.506	4.818	5.05
2019-06-23 15:30:00	23.088	19.222	5.693	4.506	4.818	5.05
2019-06-23 16:00:00	23.4	19.627	5.565	4.532	4.792	5.05
2019-06-23 16:30:00	23.497	19.389	5.385	4.532	4.818	5.05
2019-06-23 17:00:00	24.122	19.318	5.796	4.506	4.792	5.05
2019-06-23 17:30:00	23.93	19.627	5.437	4.532	4.818	5.05
2019-06-23 18:00:00	23.833	19.627	5.282	4.532	4.818	5.05
2019-06-23 18:30:00	24.388	19.651	5.616	4.506	4.818	5.05
2019-06-23 19:00:00	23.881	19.484	5.591	4.532	4.818	5.05
2019-06-23 19:30:00	23.376	19.294	5.36	4.506	4.818	5.05
2019-06-23 20:00:00	23.472	19.46	5.565	4.506	4.818	5.05
2019-06-23 20:30:00	24.412	19.484	5.642	4.532	4.818	5.05
2019-06-23 21:00:00	24.291	19.413	5.514	4.532	4.792	5.05
2019-06-23 21:30:00	24.146	19.555	5.514	4.532	4.792	5.076
2019-06-23 22:00:00	23.954	19.532	5.745	4.532	4.818	5.05
2019-06-23 22:30:00	23.785	19.484	5.385	4.532	4.818	5.05
2019-06-23 23:00:00	23.689	19.484	5.514	4.506	4.844	5.05
2019-06-23 23:30:00	23.545	19.151	5.693	4.532	4.792	5.05
2019-06-24 00:00:00	23.352	19.294	5.565	4.532	4.818	5.05
2019-06-24 00:30:00	23.328	19.532	5.719	4.532	4.818	5.05
2019-06-24 01:00:00	23.28	19.532	5.642	4.532	4.792	5.076
2019-06-24 01:30:00	23.184	19.627	5.437	4.532	4.818	5.05
2019-06-24 02:00:00	23.04	19.555	5.36	4.532	4.844	5.05
2019-06-24 02:30:00	22.92	19.508	5.642	4.506	4.818	5.05
2019-06-24 03:00:00	22.824	19.532	5.745	4.506	4.792	5.05
2019-06-24 03:30:00	22.681	19.294	5.539	4.506	4.818	5.05
2019-06-24 04:00:00	22.513	19.318	5.36	4.506	4.792	5.05
2019-06-24 04:30:00	22.369	19.246	5.668	4.532	4.844	5.05
2019-06-24 05:00:00	22.25	19.484	5.693	4.532	4.844	5.076
2019-06-24 05:30:00	22.13	19.389	5.488	4.532	4.818	5.05
2019-06-24 06:00:00	22.011	19.46	5.514	4.506	4.818	5.024
2019-06-24 06:30:00	21.915	19.413	5.514	4.506	4.792	5.05
2019-06-24 07:00:00	21.843	19.365	5.719	4.532	4.818	5.05
2019-06-24 07:30:00	21.843	19.294	5.565	4.506	4.792	5.05
2019-06-24 08:00:00	21.867	19.436	5.642	4.532	4.818	5.05
2019-06-24 08:30:00	21.867	19.199	5.539	4.532	4.844	5.05
2019-06-24 09:00:00	21.915	19.151	5.539	4.532	4.818	5.05
2019-06-24 09:30:00	21.987	19.413	5.719	4.506	4.844	5.05
2019-06-24 10:00:00	22.226	19.413	5.539	4.532	4.818	5.024
2019-06-24 10:30:00	22.298	19.46	5.539	4.532	4.792	5.05
2019-06-24 11:00:00	22.441	19.603	5.514	4.532	4.792	5.05
2019-06-24 11:30:00	22.345	19.651	5.462	4.506	4.844	5.076
2019-06-24 12:00:00	22.345	19.674	5.539	4.532	4.818	5.05
2019-06-24 12:30:00	22.369	19.436	5.591	4.506	4.818	5.05
2019-06-24 13:00:00	22.417	19.484	5.745	4.532	4.792	5.05
2019-06-24 13:30:00	22.513	19.318	5.616	4.532	4.818	5.05
2019-06-24 14:00:00	22.585	19.365	5.616	4.532	4.818	5.05
2019-06-24 14:30:00	22.585	19.627	5.642	4.532	4.844	5.05
2019-06-24 15:00:00	22.633	19.651	5.539	4.532	4.818	5.05
2019-06-24 15:30:00	22.705	19.436	5.385	4.532	4.818	5.05
2019-06-24 16:00:00	22.729	19.508	5.514	4.506	4.792	5.05
2019-06-24 16:30:00	22.729	19.413	5.616	4.506	4.818	5.05
2019-06-24 17:00:00	22.8	19.46	5.565	4.506	4.792	5.076
2019-06-24 17:30:00	22.872	19.389	5.488	4.532	4.818	5.05
2019-06-24 18:00:00	23.064	19.651	5.693	4.532	4.844	5.05
2019-06-24 18:30:00	23.016	19.555	5.668	4.532	4.818	5.05
2019-06-24 19:00:00	22.896	19.365	5.668	4.532	4.818	5.05
2019-06-24 19:30:00	22.872	19.318	5.488	4.532	4.818	5.05
2019-06-24 20:00:00	22.776	19.436	5.462	4.532	4.818	5.05
2019-06-24 20:30:00	22.681	19.484	5.514	4.532	4.792	5.05
2019-06-24 21:00:00	22.609	19.389	5.591	4.506	4.818	5.05
2019-06-24 21:30:00	22.537	19.365	5.514	4.532	4.792	5.05
2019-06-24 22:00:00	22.393	19.651	5.539	4.532	4.792	5.05
2019-06-24 22:30:00	22.298	19.27	5.565	4.532	4.818	5.05
2019-06-24 23:00:00	22.226	19.341	5.821	4.532	4.818	5.05
2019-06-24 23:30:00	22.178	19.555	5.565	4.532	4.818	5.05
2019-06-25 00:00:00	22.106	19.413	5.565	4.532	4.818	5.05
2019-06-25 00:30:00	22.034	19.413	5.745	4.532	4.818	5.05
2019-06-25 01:00:00	21.987	19.413	5.462	4.532	4.818	5.05
2019-06-25 01:30:00	21.939	19.508	5.36	4.532	4.792	5.076
2019-06-25 02:00:00	21.891	19.508	5.539	4.532	4.792	5.05
2019-06-25 02:30:00	21.819	19.579	5.719	4.532	4.818	5.05
2019-06-25 03:00:00	21.748	19.508	5.591	4.532	4.818	5.05
2019-06-25 03:30:00	21.676	19.341	5.514	4.532	4.818	5.05
2019-06-25 04:00:00	21.604	19.341	5.539	4.532	4.844	5.05
2019-06-25 04:30:00	21.557	19.389	5.719	4.532	4.818	5.05
2019-06-25 05:00:00	21.485	19.341	5.616	4.532	4.818	5.076
2019-06-25 05:30:00	21.413	19.413	5.565	4.532	4.792	5.05
2019-06-25 06:00:00	21.39	19.436	5.514	4.532	4.818	5.05
2019-06-25 06:30:00	21.342	19.365	5.488	4.532	4.792	5.05
2019-06-25 07:00:00	21.342	19.365	5.591	4.532	4.818	5.05
2019-06-25 07:30:00	21.318	19.341	5.719	4.532	4.818	5.024
2019-06-25 08:00:00	21.246	19.389	5.668	4.532	4.844	5.05
2019-06-25 08:30:00	21.223	19.436	5.616	4.532	4.818	5.05
2019-06-25 09:00:00	21.246	19.389	5.668	4.532	4.818	5.05
2019-06-25 09:30:00	21.246	19.389	5.616	4.532	4.818	5.05
2019-06-25 10:00:00	21.437	19.436	5.591	4.532	4.818	5.05
2019-06-25 10:30:00	21.557	19.413	5.514	4.532	4.818	5.05
2019-06-25 11:00:00	21.628	19.532	5.642	4.532	4.818	5.05
2019-06-25 11:30:00	21.557	19.389	5.539	4.532	4.818	5.05
2019-06-25 12:00:00	21.676	19.365	5.642	4.532	4.818	5.05
2019-06-25 12:30:00	21.676	19.436	5.668	4.532	4.844	5.05
2019-06-25 13:00:00	21.652	19.674	5.745	4.532	4.792	5.05
2019-06-25 13:30:00	21.724	19.341	5.591	4.532	4.818	5.05
2019-06-25 14:00:00	21.843	19.436	5.514	4.532	4.844	5.05
2019-06-25 14:30:00	21.939	19.484	5.719	4.532	4.818	5.076
2019-06-25 15:00:00	22.202	19.436	5.591	4.532	4.792	5.076
2019-06-25 15:30:00	22.345	19.436	5.514	4.532	4.818	5.05
2019-06-25 16:00:00	22.489	19.722	5.616	4.532	4.792	5.05
2019-06-25 16:30:00	22.681	19.603	5.565	4.532	4.818	5.076
2019-06-25 17:00:00	22.729	19.674	5.975	4.532	4.844	5.05
2019-06-25 17:30:00	22.8	19.746	5.539	4.532	4.818	5.05
2019-06-25 18:00:00	22.896	19.746	5.565	4.532	4.818	5.05
2019-06-25 18:30:00	22.92	19.579	5.616	4.532	4.818	5.024
2019-06-25 19:00:00	22.92	19.651	5.642	4.532	4.818	5.05
2019-06-25 19:30:00	22.872	19.651	5.616	4.506	4.818	5.05
2019-06-25 20:00:00	22.8	19.722	5.462	4.532	4.818	5.05
2019-06-25 20:30:00	22.657	19.46	5.591	4.532	4.792	5.05
2019-06-25 21:00:00	22.537	19.436	5.488	4.532	4.792	5.05
2019-06-25 21:30:00	22.513	19.555	5.539	4.532	4.818	5.024
2019-06-25 22:00:00	22.441	19.532	5.77	4.532	4.844	5.05
2019-06-25 22:30:00	22.393	19.651	5.616	4.532	4.844	5.05
2019-06-25 23:00:00	22.321	19.484	5.642	4.532	4.818	5.05
2019-06-25 23:30:00	22.25	19.436	5.514	4.532	4.792	5.05
2019-06-26 00:00:00	22.202	19.532	5.642	4.532	4.792	5.05
2019-06-26 00:30:00	22.13	19.532	5.411	4.532	4.818	5.05
2019-06-26 01:00:00	22.034	19.46	5.642	4.532	4.818	5.076
2019-06-26 01:30:00	21.963	19.508	5.668	4.532	4.818	5.05
2019-06-26 02:00:00	21.867	19.484	5.616	4.532	4.792	5.05
2019-06-26 02:30:00	21.795	19.508	5.565	4.532	4.792	5.024
2019-06-26 03:00:00	21.748	19.579	5.693	4.532	4.818	5.05
2019-06-26 03:30:00	21.676	19.484	5.616	4.532	4.844	5.076
2019-06-26 04:00:00	21.628	19.651	5.616	4.532	4.844	5.05
2019-06-26 04:30:00	21.581	19.651	5.539	4.532	4.818	5.05
2019-06-26 05:00:00	21.533	19.532	5.591	4.532	4.818	5.05
2019-06-26 05:30:00	21.485	19.555	5.642	4.532	4.792	5.05
2019-06-26 06:00:00	21.437	19.532	5.591	4.532	4.818	5.05
2019-06-26 06:30:00	21.413	19.603	5.693	4.532	4.792	5.05
2019-06-26 07:00:00	21.39	19.46	5.668	4.532	4.818	5.076
2019-06-26 07:30:00	21.557	19.484	5.616	4.532	4.818	5.05
2019-06-26 08:00:00	21.652	19.484	5.591	4.532	4.818	5.05
2019-06-26 08:30:00	21.652	19.532	5.616	4.532	4.818	5.05
2019-06-26 09:00:00	21.724	19.674	5.565	4.532	4.818	5.05
2019-06-26 09:30:00	21.748	19.579	5.616	4.532	4.818	5.05
2019-06-26 10:00:00	21.795	19.413	5.616	4.532	4.818	5.05
2019-06-26 10:30:00	21.867	19.436	5.565	4.532	4.818	5.076
2019-06-26 11:00:00	22.058	19.555	5.616	4.532	4.818	5.05
2019-06-26 11:30:00	22.274	19.817	5.745	4.532	4.818	5.05
2019-06-26 12:00:00	22.585	19.674	5.642	4.532	4.818	5.05
2019-06-26 12:30:00	22.729	19.532	5.565	4.532	4.818	5.05
2019-06-26 13:00:00	22.92	19.912	5.539	4.532	4.818	5.05
2019-06-26 13:30:00	23.304	19.841	5.719	4.532	4.818	5.05
2019-06-26 14:00:00	23.232	19.746	5.36	4.532	4.792	5.076
2019-06-26 14:30:00	23.593	19.912	5.77	4.532	4.818	5.05
2019-06-26 15:00:00	23.905	19.817	5.719	4.532	4.818	5.05
2019-06-26 15:30:00	23.978	19.722	5.668	4.532	4.844	5.05
2019-06-26 16:00:00	24.339	20.055	5.872	4.532	4.818	5.05
2019-06-26 16:30:00	24.219	19.698	5.282	4.532	4.792	5.05
2019-06-26 17:00:00	24.508	19.841	6.077	4.532	4.844	5.05
2019-06-26 17:30:00	24.484	20.055	5.719	4.532	4.818	5.05
2019-06-26 18:00:00	24.847	19.912	5.462	4.532	4.792	5.076
2019-06-26 18:30:00	24.992	19.96	5.462	4.532	4.818	5.05
2019-06-26 19:00:00	25.065	19.841	5.872	4.532	4.844	5.024
2019-06-26 19:30:00	24.944	20.079	5.77	4.532	4.844	5.076
2019-06-26 20:00:00	24.944	19.912	5.668	4.532	4.844	5.076
2019-06-26 20:30:00	24.871	19.674	5.488	4.532	4.818	5.05
2019-06-26 21:00:00	24.677	19.984	5.668	4.532	4.818	5.024
2019-06-26 21:30:00	24.532	19.865	5.616	4.532	4.792	5.05
2019-06-26 22:00:00	24.388	19.865	5.437	4.532	4.818	5.05
2019-06-26 22:30:00	24.243	19.888	5.591	4.532	4.844	5.05
2019-06-26 23:00:00	24.122	19.746	5.77	4.532	4.818	5.05
2019-06-26 23:30:00	24.002	19.77	5.488	4.532	4.792	5.024
2019-06-27 00:00:00	23.857	19.674	5.591	4.532	4.792	5.05
2019-06-27 00:30:00	23.737	20.007	5.719	4.532	4.844	5.05
2019-06-27 01:00:00	23.617	19.698	5.796	4.532	4.844	5.05
2019-06-27 01:30:00	23.521	19.841	5.77	4.532	4.818	5.05
2019-06-27 02:00:00	23.4	19.912	5.565	4.532	4.844	5.05
2019-06-27 02:30:00	23.304	19.817	5.591	4.532	4.818	5.05
2019-06-27 03:00:00	23.184	19.77	5.616	4.532	4.818	5.024
2019-06-27 03:30:00	23.112	19.841	5.693	4.532	4.792	5.05
2019-06-27 04:00:00	23.016	19.746	5.616	4.532	4.818	5.076
2019-06-27 04:30:00	22.92	19.746	5.642	4.532	4.818	5.05
2019-06-27 05:00:00	22.8	19.674	5.642	4.532	4.818	5.05
2019-06-27 05:30:00	22.776	19.817	5.642	4.532	4.844	5.05
2019-06-27 06:00:00	22.729	19.865	5.616	4.532	4.818	5.05
2019-06-27 06:30:00	22.681	19.77	5.591	4.532	4.818	5.05
2019-06-27 07:00:00	22.633	19.722	5.693	4.532	4.792	5.05
2019-06-27 07:30:00	22.609	19.722	5.745	4.532	4.818	5.076
2019-06-27 08:00:00	22.585	19.77	5.616	4.532	4.792	5.05
2019-06-27 08:30:00	22.537	19.698	5.565	4.532	4.792	5.05
2019-06-27 09:00:00	22.513	19.722	5.668	4.532	4.844	5.05
2019-06-27 09:30:00	22.489	19.793	5.719	4.532	4.844	5.05
2019-06-27 10:00:00	22.441	19.841	5.642	4.532	4.818	5.05
2019-06-27 10:30:00	22.417	19.722	5.668	4.532	4.818	5.05
2019-06-27 11:00:00	22.417	19.817	5.591	4.532	4.818	5.076
2019-06-27 11:30:00	22.393	19.841	5.616	4.532	4.818	5.05
2019-06-27 12:00:00	22.393	19.817	5.693	4.532	4.818	5.05
2019-06-27 12:30:00	22.417	19.817	5.616	4.532	4.792	5.05
2019-06-27 13:00:00	22.441	19.77	5.616	4.532	4.818	5.05
2019-06-27 13:30:00	22.513	19.793	5.693	4.532	4.818	5.05
2019-06-27 14:00:00	22.537	19.77	5.693	4.532	4.818	5.05
2019-06-27 14:30:00	22.561	19.793	5.616	4.532	4.844	5.05
2019-06-27 15:00:00	22.633	19.793	5.77	4.532	4.818	5.05
2019-06-27 15:30:00	22.681	19.793	5.616	4.532	4.818	5.05
2019-06-27 16:00:00	22.681	19.817	5.565	4.532	4.818	5.05
2019-06-27 16:30:00	22.824	19.984	5.616	4.532	4.818	5.05
2019-06-27 17:00:00	22.848	19.912	5.719	4.532	4.818	5.05
2019-06-27 17:30:00	22.824	19.77	5.847	4.532	4.818	5.05
2019-06-27 18:00:00	22.848	19.698	5.616	4.532	4.792	5.05
2019-06-27 18:30:00	22.848	19.674	5.719	4.532	4.792	5.024
2019-06-27 19:00:00	22.872	19.936	5.668	4.532	4.818	5.05
2019-06-27 19:30:00	22.992	20.007	5.488	4.532	4.818	5.05
2019-06-27 20:00:00	22.968	20.126	5.719	4.532	4.844	5.05
2019-06-27 20:30:00	22.896	20.031	5.642	4.532	4.818	5.05
2019-06-27 21:00:00	22.8	19.865	5.745	4.532	4.792	5.05
2019-06-27 21:30:00	22.729	19.793	5.668	4.532	4.792	5.05
2019-06-27 22:00:00	22.681	19.793	5.796	4.532	4.792	5.05
2019-06-27 22:30:00	22.609	19.746	5.693	4.532	4.844	5.05
2019-06-27 23:00:00	22.561	19.722	5.591	4.532	4.844	5.05
2019-06-27 23:30:00	22.513	19.77	5.616	4.532	4.818	5.05
2019-06-28 00:00:00	22.441	19.865	5.642	4.532	4.818	5.024
2019-06-28 00:30:00	22.417	19.841	5.565	4.532	4.818	5.05
2019-06-28 01:00:00	22.369	19.746	5.719	4.532	4.818	5.05
2019-06-28 01:30:00	22.321	19.722	5.719	4.532	4.792	5.05
2019-06-28 02:00:00	22.298	19.841	5.668	4.532	4.818	5.05
2019-06-28 02:30:00	22.25	19.817	5.668	4.532	4.818	5.05
2019-06-28 03:00:00	22.226	19.912	5.693	4.532	4.818	5.05
2019-06-28 03:30:00	22.202	19.77	5.668	4.532	4.818	5.05
2019-06-28 04:00:00	22.154	19.698	5.642	4.532	4.818	5.05
2019-06-28 04:30:00	22.154	19.746	5.693	4.532	4.844	5.024
