"N2","Depth"
1.2978041195886e-05,3.2459
4.78893703693686e-06,3.741
1.89021051977907e-06,4.2346
1.00267640558422e-06,4.7295
3.31044918994407e-07,5.2232
2.56288604413665e-07,5.719
1.44036244368792e-07,6.213
1.37196690797811e-05,7.2557
4.3929609474378e-05,7.8504
6.89597046849547e-05,8.4963
0.00010223764156633,9.2919
0.000100131404506538,10.1367
9.78758310865254e-05,11.0327
0.000111737788768145,11.9443
