"N2","Depth"
0.00256035385449955,3.681
0.00234307787068777,4.1809
0.00203862816870936,4.6796
0.00168386051475062,5.1753
0.00127918319484038,5.673
0.000802656060159344,6.1751
0.000437752535432167,6.6738
0.000209492714572153,7.1711
0.000103581470846976,7.6735
7.7040908384614e-05,8.1729
6.67304537747464e-05,8.673
7.30904206595555e-05,9.1717
0.000105834158469185,9.675
0.000127044948230516,10.176
0.000140834992149081,10.6755
